"id","license","address","city","county","state","structure","structure_type","latitude","longitude"
6064,"AT&T","4841 N. Bruce Lane  (128405)","Unionville","MONROE","IN",98.8,"LTOWER",39.23075,-86.3763333333
6065,"AT&T","7002 WEST WILLIAMS ROAD  (1617)","BLOOMINGTON","MONROE","IN",80.2,"LTOWER",39.2831388889,-86.5263611111
379,"Verizon","4266 N CR 525 W","LA PORTE","LA PORTE","IN",57.9,"TOWER",41.6686666667,-86.8058611111
380,"Verizon","9555 W. 125 South","Westville","LA PORTE","IN",56.1,"TOWER",41.5911388889,-86.8894722222
381,"Verizon","Waterford Site 3613 N 950 W - HV218/421 & 94","Michigan City","LA PORTE","IN",60.6,"TOWER",41.6605833333,-86.8816111111
27579,"AT&T","1776 S. Rockport Road (114959)","Boonville","WARRICK","IN",60.4,"MTOWER",38.0054444444,-87.2086666667
27578,"AT&T","998 W STATE RTE 68 (64428)","LYNNVILLE","WARRICK","IN",94.5,"LTOWER",38.2016666667,-87.2611111111
27576,"AT&T","7701 WEST COUNTY ROAD 550 SOUTH (64472)","Owensville","GIBSON","IN",93.9,"GTOWER",38.2738611111,-87.7096388889
27575,"AT&T","4570 Penfold Road (64464)","New Harmony","POSEY","IN",106.4,"LTOWER",38.1088888889,-87.9116388889
27571,"AT&T","RURAL ROUTE 1 BOX 62 (64440)","OAKLAND CITY","GIBSON","IN",96.6,"GTOWER",38.3401388889,-87.3701666667
27570,"AT&T","11222 Folsomville Road (74520)","Tennyson","WARRICK","IN",94.2,"GTOWER",38.1955833333,-87.1593888889
27569,"AT&T","RURAL ROUTE 3 (64429)","PRINCETON","GIBSON","IN",95.7,"LTOWER",38.3900555556,-87.5731944444
27568,"AT&T","8720 HUNTS ROAD (37435)","NEW HARMONY","POSEY","IN",92.7,"GTOWER",38.1664722222,-87.8782222222
27567,"AT&T","7511 MILLER RD (37454)","DALE","WARRICK","IN",97.2,"GTOWER",38.1405555556,-87.0405
27566,"AT&T","3400 BUFKIN SPRINGFIELD ROAD (64427)","MOUNT VERNON","POSEY","IN",92,"GTOWER",37.9888611111,-87.84875
6489,"Verizon","(Aurora)15141 LEFFLER HWY","AURORA","DEARBORN","IN",91.4,"TOWER",39.0902777778,-84.9430555556
8109,"Verizon","APPROX 1.75 MI NNW OF SR 63 & 234","Cayuga","VERMILLION","IN",81.3,"TOWER",39.9788888889,-87.4891666667
8113,"Verizon","(New Goshen)1500 Black Betty Road (New Goshen, IN # 304525)","New Goshen","VIGO","IN",81.1,"TOWER",39.5751388889,-87.4409444444
8114,"Verizon","(Carlisle) 9643 South Old Hwy 41    (IN13658-A)","Carlisle","SULLIVAN","IN",92.7,"LTOWER",38.9370277778,-87.4144166667
42291,"Verizon","RR 1 BOX 113A","STRAUGHN","HENRY","IN",91.1,"TOWER",39.8312222222,-85.3175277778
42292,"Verizon","2161 US 35 N","RICHMOND","WAYNE","IN",91.1,"TOWER",39.8728333333,-84.9302222222
42293,"Verizon","RR # 8","Rushville","RUSH","IN",92,"TOWER",39.6197222222,-85.4066388889
42295,"Verizon","33 N COUNTY RD 23 W","New Castle","HENRY","IN",91.4,"TOWER",39.9327777778,-85.39
42296,"Verizon","11149 KEELER RD","BROOKVILLE","FRANKLIN","IN",111.5,"TOWER",39.45775,-85.0081666667
42297,"Verizon","7845 W COUNTY ROAD 750 SOUTH","KNIGHTSTOWN","HENRY","IN",80.5,"TOWER",39.822,-85.5371944444
42298,"Verizon","1199 North CR 1100 West","Parker City","RANDOLPH","IN",91.1,"TOWER",40.1812777778,-85.18325
42299,"Verizon","1668 West 850 North","Ridgeville","RANDOLPH","IN",91.1,"TOWER",40.2882777778,-85.0094444444
25740,"AT&T","3970 EAST STATE ROAD 46 (42438)","Spencer","OWEN","IN",87.2,"LTOWER",39.2810277778,-86.6947777778
25739,"AT&T","RURAL ROUTE 1 BOX 1106 (83668)","OWENSBURG","GREENE","IN",93.6,"GTOWER",38.9358333333,-86.7118611111
25738,"AT&T","6718 FREELAND ROAD (74548)","OAKLAND","KNOX","IN",93.9,"GTOWER",38.8731944444,-87.4143611111
25737,"AT&T","353 STATE ROAD 450 (74547)","SHOALS","MARTIN","IN",93.9,"GTOWER",38.6922222222,-86.8074166667
25736,"AT&T","RURAL ROUTE 1 BOX 217 (74546)","JACKSONVILLE","GREENE","IN",94.5,"GTOWER",39.1664444444,-87.1862777778
25735,"AT&T","9739 HICKORY ROAD (74538)","Spencer","OWEN","IN",111.2,"GTOWER",39.4266666667,-86.7900277778
25734,"AT&T","RR 2 Box 270 (74535)","SOLSBERRY","GREENE","IN",109.1,"LTOWER",39.0528055556,-86.7085277778
25733,"AT&T","3981 SOUTH KINGS RIDGE ROAD (74544)","BIRDSEYE","DUBOIS","IN",105.2,"GTOWER",38.3264722222,-86.6931944444
25732,"AT&T","14255 TIGER ROAD (74543)","TELL CITY","PERRY","IN",105.2,"GTOWER",38.0469166667,-86.6182222222
25731,"AT&T","CR 760 EAST (74541)","DUBOIS","DUBOIS","IN",105.2,"GTOWER",38.4331388889,-86.7518888889
25730,"AT&T","1938 NORTH COUNTY ROAD 1025 WEST (74531)","Hatfield","SPENCER","IN",109.7,"GTOWER",37.9149722222,-87.2552222222
25729,"AT&T","6130 SOUTH US HWY 231 (70150)","Rockport","SPENCER","IN",80.5,"LTOWER",37.7986388889,-87.1122777778
25728,"AT&T","RURAL ROUTE 3 (64429)","PRINCETON","GIBSON","IN",95.7,"LTOWER",38.3900555556,-87.5731944444
25727,"AT&T","594 NORTH COUNTY ROAD 350 WEST (74532)","Rockport","SPENCER","IN",109.1,"LTOWER",37.8968055556,-87.11525
42480,"Verizon","County Road 117","Portland","JAY","IN",90.8,"TOWER",40.4133333333,-85.0191666667
42481,"Verizon","1884 West 100 North","HARTFORD","BLACKFORD","IN",91.1,"TOWER",40.4631111111,-85.4060833333
42482,"Verizon","8966 S 300 W","WARREN","HUNTINGTON","IN",91.4,"TOWER",40.6975,-85.5097222222
42483,"Verizon","2727 Central Avenue & 550 East & State Road 3","Columbus","HUNTINGTON","IN",91.1,"TOWER",40.8064444444,-85.3516388889
42484,"Verizon","6625 SOUTH WHEELING PIKE","JONESBORO","GRANT","IN",80.4,"TOWER",40.4580833333,-85.6091388889
42486,"Verizon","(POINT ISABEL) SR 13","SWAYZEE","GRANT","IN",99.7,"TOWER",40.4088611111,-85.8346666667
42535,"AT&T","509 E US 36 (111067)","MT. SUMMIT","HENRY","IN",98.2,"GTOWER",40.0028888889,-85.3739722222
42536,"AT&T","1800FT. WEST OF THE INT. OF US27 WITH US36; 600FT. NORTH OF US36 (111023)","LYNN","RANDOLPH","IN",97.5,"GTOWER",40.0553333333,-84.9460833333
42537,"AT&T","1764 North Market Street (111009)","Liberty","UNION","IN",89.9,"LTOWER",39.6439722222,-84.927
42538,"AT&T","711 W. CR 450 S. (111055)","Rushville","RUSH","IN",77.4,"LTOWER",39.5459722222,-85.4555277778
42539,"AT&T","2460 RESERVOIR ROAD (111153)","RICHMOND","WAYNE","IN",91.4,"LTOWER",39.8616666667,-84.8430555556
42540,"AT&T","4201 NORTH CR 850 W (1566)","MIDDLETOWN","HENRY","IN",79.6,"LTOWER",39.9935277778,-85.5473055556
42541,"AT&T","11080 WEST STATE ROAD 32 (42388)","Parker City","RANDOLPH","IN",60.4,"MTOWER",40.1947222222,-85.1873055556
42542,"AT&T","12085 U.S. 52 (110674)","Pershing","FRANKLIN","IN",95.4,"GTOWER",39.4380555556,-85.0308333333
42543,"AT&T","N. MAIN STREET; 1.2 MILES NORTH OF WASHINGTON ST. (111303)","WINCHESTER","RANDOLPH","IN",95.4,"GTOWER",40.19,-84.985
42545,"AT&T","8400 West County Road 650 South (110963)","KNIGHTSTOWN","HENRY","IN",80.2,"GTOWER",39.8369444444,-85.5652777778
42546,"AT&T","116 Huntington Avenue (110779)","Farmland","RANDOLPH","IN",78,"LTOWER",40.1778888889,-85.1305277778
42547,"AT&T","14050 Bentley Road (110675)","Brookville","FRANKLIN","IN",82.9,"GTOWER",39.4969444444,-85.0561111111
42548,"AT&T","1793 North 450 West (113800)","Arlington","RUSH","IN",82.3,"LTOWER",39.6384166667,-85.5300555556
42549,"AT&T","50 SOUTHWEST 11TH STREET (111156)","RICHMOND","WAYNE","IN",82.9,"GTOWER",39.8279722222,-84.9174166667
42550,"AT&T","470 WEST COUNTY ROAD 650 NORTH (84074)","NEW CASTLE","HENRY","IN",60.7,"LTOWER",40.026,-85.3940833333
42551,"AT&T","699 SOUTH COUNTY ROAD 450 EAST (110729)","CONNERSVILLE","FAYETTE","IN",95.4,"GTOWER",39.6336111111,-85.0558333333
42552,"AT&T","6055 LOOKOUT RD (110676)","BROOKVILLE","FRANKLIN","IN",94.8,"GTOWER",39.3875,-85.0083611111
42553,"AT&T","CR200E; 1 MILE NORTH OF SR44 (111172)","RUSHVILLE","RUSH","IN",95.4,"GTOWER",39.6269444444,-85.4075
42554,"AT&T","509 E US 36 (111067)","MT. SUMMIT","HENRY","IN",98.2,"GTOWER",40.0028888889,-85.3739722222
42555,"AT&T","1800FT. WEST OF THE INT. OF US27 WITH US36; 600FT. NORTH OF US36 (111023)","LYNN","RANDOLPH","IN",97.5,"GTOWER",40.0553333333,-84.9460833333
42556,"AT&T","1764 North Market Street (111009)","Liberty","UNION","IN",89.9,"LTOWER",39.6439722222,-84.927
42557,"AT&T","711 W. CR 450 S. (111055)","Rushville","RUSH","IN",77.4,"LTOWER",39.5459722222,-85.4555277778
42558,"AT&T","2460 RESERVOIR ROAD (111153)","RICHMOND","WAYNE","IN",91.4,"LTOWER",39.8616666667,-84.8430555556
42559,"AT&T","4201 NORTH CR 850 W (1566)","MIDDLETOWN","HENRY","IN",79.6,"LTOWER",39.9935277778,-85.5473055556
42560,"AT&T","11080 WEST STATE ROAD 32 (42388)","Parker City","RANDOLPH","IN",60.4,"MTOWER",40.1947222222,-85.1873055556
42561,"AT&T","12085 U.S. 52 (110674)","Pershing","FRANKLIN","IN",95.4,"GTOWER",39.4380555556,-85.0308333333
42562,"AT&T","N. MAIN STREET; 1.2 MILES NORTH OF WASHINGTON ST. (111303)","WINCHESTER","RANDOLPH","IN",95.4,"GTOWER",40.19,-84.985
42564,"AT&T","8400 West County Road 650 South (110963)","KNIGHTSTOWN","HENRY","IN",80.2,"GTOWER",39.8369444444,-85.5652777778
42565,"AT&T","116 Huntington Avenue (110779)","Farmland","RANDOLPH","IN",78,"LTOWER",40.1778888889,-85.1305277778
42566,"AT&T","14050 Bentley Road (110675)","Brookville","FRANKLIN","IN",82.9,"GTOWER",39.4969444444,-85.0561111111
42567,"AT&T","1793 North 450 West (113800)","Arlington","RUSH","IN",82.3,"LTOWER",39.6384166667,-85.5300555556
42568,"AT&T","50 SOUTHWEST 11TH STREET (111156)","RICHMOND","WAYNE","IN",82.9,"GTOWER",39.8279722222,-84.9174166667
42569,"AT&T","470 WEST COUNTY ROAD 650 NORTH (84074)","NEW CASTLE","HENRY","IN",60.7,"LTOWER",40.026,-85.3940833333
42570,"AT&T","699 SOUTH COUNTY ROAD 450 EAST (110729)","CONNERSVILLE","FAYETTE","IN",95.4,"GTOWER",39.6336111111,-85.0558333333
42571,"AT&T","6055 LOOKOUT RD (110676)","BROOKVILLE","FRANKLIN","IN",94.8,"GTOWER",39.3875,-85.0083611111
42572,"AT&T","CR200E; 1 MILE NORTH OF SR44 (111172)","RUSHVILLE","RUSH","IN",95.4,"GTOWER",39.6269444444,-85.4075
7772,"AT&T","R 1 BOX 157 HAGER & SAWMILL  (58200)","GUILFORD","DEARBORN","IN",88.1,"LTOWER",39.2619166667,-84.9406666667
23689,"AT&T","927 W. Brooklyn Ave","Syracuse","KOSCIUSKO","IN",93.6,"LTOWER",41.4235,-85.7616388889
23674,"AT&T","5608 SOUTH 525 EAST","PIERCETON","KOSCIUSKO","IN",94.5,"GTOWER",41.1496388889,-85.7374722222
23673,"AT&T","12477 NORTH 950 WEST","Nappanee","KOSCIUSKO","IN",152.1,"GTOWER",41.4119444444,-86.0308333333
23672,"AT&T","3788 North 20 East","Angola","STEUBEN","IN",83.8,"GTOWER",41.6977777778,-84.9858333333
7784,"AT&T","10643 BEATTY ROAD  (85733)","Dillsboro","DEARBORN","IN",65.8,"LTOWER",39.0258888889,-85.0648888889
23671,"AT&T","927 W. Brooklyn Ave","Syracuse","KOSCIUSKO","IN",93.6,"LTOWER",41.4235,-85.7616388889
23670,"AT&T","13899 N State Road 19","Nappanee","KOSCIUSKO","IN",78,"LTOWER",41.4339722222,-86.0039444444
23667,"AT&T","8485 E. 300 North (IN20307-A)","Lagrange","LAGRANGE","IN",96,"GTOWER",41.6896944444,-85.2652777778
23666,"AT&T","NORTH SIDE OF STATE ROAD 4; 0.7 MILES E OF SR4 & I-69","ASHLEY","STEUBEN","IN",95.4,"GTOWER",41.5288888889,-85.0422222222
23665,"AT&T","7500 N 650 W (Mill Grove IN6 #304613)","ORLAND","STEUBEN","IN",105.8,"GTOWER",41.7502222222,-85.112
23664,"AT&T","51083 E County Line Road (80/90 Toll Rd. Laq W# 92393)","Middlebury","LAGRANGE","IN",80.2,"GTOWER",41.7512222222,-85.6593055556
23663,"AT&T","211 E. Collins","Laotto","NOBLE","IN",73.5,"GTOWER",41.28825,-85.1940277778
23662,"AT&T","5015 East 585 N. Unit-A","FREMONT","STEUBEN","IN",120.1,"GTOWER",41.7285277778,-84.8979166667
23661,"AT&T","199 LANE 101A HAMILTON LAKE","Hamilton","STEUBEN","IN",82,"LTOWER",41.5604444444,-84.9090555556
23660,"AT&T","3558 S 900 W","Mentone","KOSCIUSKO","IN",96.9,"GTOWER",41.1797222222,-86.0144444444
23659,"AT&T","1708 West 700 North, Unit B","Angola","STEUBEN","IN",96,"GTOWER",41.7455555556,-85.0227777778
23658,"AT&T","7729 North 600 West","SHIPSHEWANA","LAGRANGE","IN",77.7,"LTOWER",41.757,-85.5419166667
23657,"AT&T","10840 South Neer Drive","SILVER LAKE","KOSCIUSKO","IN",96,"GTOWER",41.0739444444,-85.8961111111
7789,"AT&T","3820 Logan Creek Ln.  (85737)","West Harrison","DEARBORN","IN",103.6,"LTOWER",39.2833333333,-84.8988888889
23656,"AT&T","5608 SOUTH 525 EAST","PIERCETON","KOSCIUSKO","IN",94.5,"GTOWER",41.1496388889,-85.7374722222
23655,"AT&T","12477 NORTH 950 WEST","Nappanee","KOSCIUSKO","IN",152.1,"GTOWER",41.4119444444,-86.0308333333
23654,"AT&T","3788 North 20 East","Angola","STEUBEN","IN",83.8,"GTOWER",41.6977777778,-84.9858333333
22201,"AT&T","930 South Woodland Avenue (16626)","Michigan City","LA PORTE","IN",60.7,"MTOWER",41.7000277778,-86.8734722222
22200,"AT&T","9555 West County Road 125 South (404)","Westville","LA PORTE","IN",67.1,"LTOWER",41.5913333333,-86.8888055556
22199,"AT&T","1100 feet southwest of Toto Road and County Road 300 East (110636)","KNOX","STARKE","IN",97.5,"GTOWER",41.2570277778,-86.6409722222
22198,"AT&T","867 East Old State Road 14 (111302)","WINAMAC","PULASKI","IN",126.5,"GTOWER",41.0538888889,-86.5844444444
22197,"AT&T","7752 West 700 SOUTH (110706)","CHALMERS","WHITE","IN",82.3,"GTOWER",40.6483333333,-87.0175
22196,"AT&T","2595 West State Road 114 (111061)","MOROCCO","NEWTON","IN",94.5,"GTOWER",40.9391666667,-87.4386111111
22195,"AT&T","7730 EAST 500 NORTH (17203)","Hamlet","STARKE","IN",77.7,"GTOWER",41.3766388889,-86.5476944444
22194,"AT&T","9199 EAST STATE ROAD 8 (18946)","Knox","STARKE","IN",58.8,"MTOWER",41.2873333333,-86.5210555556
22193,"AT&T","16302 South 480 West (14776)","Remington","JASPER","IN",77.4,"LTOWER",40.7749166667,-87.13775
22192,"AT&T","7981 West 1100 North (456)","DeMotte","JASPER","IN",81.4,"LTOWER",41.1555,-87.2560833333
22191,"AT&T","11233 West 600 South (410)","Westville","LA PORTE","IN",78,"LTOWER",41.5201111111,-86.9175833333
22190,"AT&T","8738 WEST COUNTY ROAD 1300 SOUTH (24652)","Wanatah","LA PORTE","IN",76.2,"LTOWER",41.4172222222,-86.8671666667
22189,"AT&T","3877 West County Road 925 North (16257)","Michigan City","LA PORTE","IN",61,"MTOWER",41.7410833333,-86.7778055556
22188,"AT&T","700 West Fourth Street (15747)","Michigan City","LA PORTE","IN",80.8,"LTOWER",41.716,-86.9098333333
22187,"AT&T","8355 North 600 East (82303)","Rolling Prairie","LA PORTE","IN",76.2,"LTOWER",41.7346111111,-86.58125
22186,"AT&T","3538 Monroe Street (82304)","LA PORTE","LA PORTE","IN",106.4,"MTOWER",41.5930555556,-86.6805555556
22185,"AT&T","8200 North State Road 39  (110682)","BUFFALO","WHITE","IN",96,"GTOWER",40.87225,-86.74525
22184,"AT&T","3518 WEST COUNTY ROAD 1100 NORTH (110964)","WHEATFIELD","JASPER","IN",80.8,"GTOWER",41.1733333333,-87.1127777778
22183,"AT&T","5615 North 350 East (416)","ROLLING PRAIRIE","LA PORTE","IN",79.2,"LTOWER",41.6910277778,-86.6329444444
22182,"AT&T","3689 East County Road 800 North (110925)","ROLLING PRAIRIE","LA PORTE","IN",94.5,"GTOWER",41.7241666667,-86.6277777778
22181,"AT&T","9729 N. Wood Street (127963)","Brookston","WHITE","IN",60.7,"MTOWER",40.6094722222,-86.8644166667
22180,"AT&T","SW Corner of 630W & 1100 S  (14771)","Collegeville","JASPER","IN",77.4,"LTOWER",40.8506388889,-87.1645277778
22178,"AT&T","2754 West 800 North (46483)","Lake VIllage","NEWTON","IN",79.2,"LTOWER",41.1159722222,-87.4438055556
22177,"AT&T","930 South Woodland Avenue (16626)","Michigan City","LA PORTE","IN",60.7,"MTOWER",41.7000277778,-86.8734722222
22176,"AT&T","9555 West County Road 125 South (404)","Westville","LA PORTE","IN",67.1,"LTOWER",41.5913333333,-86.8888055556
22175,"AT&T","1100 feet southwest of Toto Road and County Road 300 East (110636)","KNOX","STARKE","IN",97.5,"GTOWER",41.2570277778,-86.6409722222
22174,"AT&T","867 East Old State Road 14 (111302)","WINAMAC","PULASKI","IN",126.5,"GTOWER",41.0538888889,-86.5844444444
22173,"AT&T","7752 West 700 SOUTH (110706)","CHALMERS","WHITE","IN",82.3,"GTOWER",40.6483333333,-87.0175
22172,"AT&T","2595 West State Road 114 (111061)","MOROCCO","NEWTON","IN",94.5,"GTOWER",40.9391666667,-87.4386111111
22135,"AT&T","3858 GREEN VALLEY ROAD NORTHWEST (37635)","CORYDON","HARRISON","IN",113.4,"GTOWER",38.245,-86.195
22105,"AT&T","101 WAYNE BEASLEY ROAD (74575)","Huron","LAWRENCE","IN",129.5,"GTOWER",38.7281666667,-86.6759166667
22104,"AT&T","10221 E. CR 700 N (83657)","SEYMOUR","JACKSON","IN",109.7,"LTOWER",38.9830833333,-85.84525
22103,"AT&T","9515 Old Haggard Road (74569)","Morgantown","BROWN","IN",98.1,"GTOWER",39.3311944444,-86.2715277778
22102,"AT&T","15793 E 800 N (74567)","HOPE","BARTHOLOMEW","IN",89.9,"LTOWER",39.31675,-85.7502777778
22101,"AT&T","3834 SOUTH FRONTAGE ROAD (83797)","SCOTTSBURG","SCOTT","IN",71,"LTOWER",38.6363333333,-85.7857777778
22100,"AT&T","I65 & US250 Exit NE (83655)","Crothersville","JACKSON","IN",103.3,"LTOWER",38.8428333333,-85.8164166667
22099,"AT&T","500 INGRAM ROAD (74573)","SPRINGVILLE","LAWRENCE","IN",106.7,"GTOWER",38.9908055556,-86.5340555556
22098,"AT&T","7592 South Ramsey Lane (37652)","Leavenworth","CRAWFORD","IN",129.5,"GTOWER",38.2333333333,-86.3795555556
22097,"AT&T","26835 CENTERPOINT ROAD (74552)","English","CRAWFORD","IN",125.6,"GTOWER",38.2369444444,-86.5438888889
22095,"AT&T","2ND PRINCIPAL MERIDIAN ST (74562)","FRENCH LICK","ORANGE","IN",89,"LTOWER",38.5394444444,-86.6547222222
22094,"AT&T","3607 LAGLE LANE NORTHWEST (74551)","DEPAUW","HARRISON","IN",78,"LTOWER",38.3688611111,-86.1898333333
22113,"AT&T","6534 WEST STATE ROAD 46 (74572)","Nashville","BROWN","IN",106.7,"LTOWER",39.1536944444,-86.3612222222
22112,"AT&T","Payton Rd (119170)","Corydon","HARRISON","IN",60.7,"MTOWER",38.1666388889,-86.0474722222
22111,"AT&T","1333 HETH WASHINGTON ROAD SOUTHWEST (74556)","Corydon","HARRISON","IN",96,"GTOWER",38.097,-86.1551666667
22110,"AT&T","6756 East Old State Road 56 (126632)","Salem","WASHINGTON","IN",94.2,"LTOWER",38.6518888889,-85.9823611111
22109,"AT&T","6321 SOUTH STATE ROAD 145 (114306)","French Lick","ORANGE","IN",80.7,"LTOWER",38.4627222222,-86.6014444444
22108,"AT&T","STATE ROAD 46 & KELLY ROAD (74561)","NASHVILLE","BROWN","IN",58.8,"LTOWER",39.1783611111,-86.2685833333
22107,"AT&T","778 AUGUST YOCUM LANE NORTHEAST (100723)","CORYDON","HARRISON","IN",121.3,"GTOWER",38.2103611111,-86.08025
22106,"AT&T","88 SOUTH COUNTY ROAD 900 EAST (42539)","COLUMBUS","BARTHOLOMEW","IN",59.7,"MTOWER",39.2012777778,-85.7458055556
43351,"Verizon","1020 S. HIGHLAND","BLOOMINGTON","MONROE","IN",97.2,"TOWER",39.1532222222,-86.5169444444
16076,"AT&T","STATE ROAD 331 AND 7TH ROAD","Bremen","MARSHALL","IN",61,"LTOWER",41.3944444444,-86.1330555556
16077,"AT&T","52530 Beech Road","Mishawaka","ST. JOSEPH","IN",76.2,"GTOWER",41.7324722222,-86.0805555556
16078,"AT&T","8450 County Line Road","Pymouth","MARSHALL","IN",88.4,"GTOWER",41.3551388889,-86.4655
45363,"AT&T","2049 N. Cty Rd 825 E. (42815)","Coatsville","PUTNAM","IN",136.2,"GTOWER",39.6889444444,-86.7006111111
45362,"AT&T","7859 WEST COUNTY ROAD 1100 SOUTH   (1612)","REELSVILLE","PUTNAM","IN",95.4,"LTOWER",39.5028055556,-86.9940277778
45361,"AT&T","4920 East SR 26  (106268)","Pine Village","WARREN","IN",94.5,"GTOWER",40.4510833333,-87.2276388889
45360,"AT&T","CR 1000 WEST  (106270)","Wingate","MONTGOMERY","IN",94.5,"GTOWER",40.2070555556,-87.0914722222
45359,"AT&T","4157 EAST STATE ROAD 42  (74483)","CLOVERDALE","PUTNAM","IN",94.2,"GTOWER",39.5015277778,-86.7848333333
45358,"AT&T","4970 West Wander Road  (74482)","Williamsport","WARREN","IN",94.5,"GTOWER",40.2393888889,-87.4133888889
45357,"AT&T","6507 N CR 950 E  (82321)","Darlington","MONTGOMERY","IN",94.5,"LTOWER",40.1360833333,-86.7231388889
45356,"AT&T","406 ROCKVILLE ROAD  (74480)","ROCKVILLE","PARKE","IN",106.4,"GTOWER",39.7770833333,-87.2446944444
45355,"AT&T","5322 US 41  (74478)","Williamsport","WARREN","IN",97.5,"GTOWER",40.39475,-87.3517222222
45354,"AT&T","269 EAST 1150 SOUTH  (74477)","LADOGA","MONTGOMERY","IN",96.9,"GTOWER",39.8866666667,-86.8963888889
45353,"AT&T","720 N. Trogan Road  (74476)","Covington","FOUNTAIN","IN",96.9,"LTOWER",40.1560277778,-87.3868333333
44747,"AT&T","7550 FOX TAIL LANE","LAFAYETTE","TIPPECANOE","IN",58.8,"MTOWER",40.5211111111,-86.7615
44746,"AT&T","5421 SOUTH 375 WEST","Lafayette","TIPPECANOE","IN",78.6,"LTOWER",40.3380833333,-86.9690277778
44745,"AT&T","600 STATE ROAD 28 WEST","Romney","TIPPECANOE","IN",78.9,"LTOWER",40.2594444444,-86.9145555556
44744,"AT&T","5834 SOUTH COUNTY ROAD 600","Lafayette","TIPPECANOE","IN",79.6,"GTOWER",40.3205833333,-86.7499722222
44743,"AT&T","7422 WEST 350 NORTH","LAFAYETTE","TIPPECANOE","IN",77.7,"LTOWER",40.4683611111,-87.046
44742,"AT&T","5441 N RD 150W","LAFAYETTE","TIPPECANOE","IN",71.9,"LTOWER",40.497,-86.9339444444
44741,"AT&T","609 West County Road 850 North","Lafayette","TIPPECANOE","IN",80.8,"LTOWER",40.5402777778,-86.9156666667
44740,"AT&T","60074 WEST STATE ROAD 28","CLARKS HILL","TIPPECANOE","IN",73.8,"GTOWER",40.25775,-86.7671666667
44739,"AT&T","7550 FOX TAIL LANE","LAFAYETTE","TIPPECANOE","IN",58.8,"MTOWER",40.5211111111,-86.7615
44738,"AT&T","5421 SOUTH 375 WEST","Lafayette","TIPPECANOE","IN",78.6,"LTOWER",40.3380833333,-86.9690277778
44737,"AT&T","600 STATE ROAD 28 WEST","Romney","TIPPECANOE","IN",78.9,"LTOWER",40.2594444444,-86.9145555556
44736,"AT&T","5834 SOUTH COUNTY ROAD 600","Lafayette","TIPPECANOE","IN",79.6,"GTOWER",40.3205833333,-86.7499722222
44735,"AT&T","7422 WEST 350 NORTH","LAFAYETTE","TIPPECANOE","IN",77.7,"LTOWER",40.4683611111,-87.046
44734,"AT&T","5441 N RD 150W","LAFAYETTE","TIPPECANOE","IN",71.9,"LTOWER",40.497,-86.9339444444
44733,"AT&T","609 West County Road 850 North","Lafayette","TIPPECANOE","IN",80.8,"LTOWER",40.5402777778,-86.9156666667
44732,"AT&T","60074 WEST STATE ROAD 28","CLARKS HILL","TIPPECANOE","IN",73.8,"GTOWER",40.25775,-86.7671666667
16079,"AT&T","18029 PINE RD","CULVER","MARSHALL","IN",78.6,"LTOWER",41.2151388889,-86.34775
16080,"AT&T","Lake Maxinkuckee","Culver","MARSHALL","IN",77.4,"LTOWER",41.1823888889,-86.4158333333
34585,"Verizon","7715 South 1075 West","San Pierre","STARKE","IN",96,"TOWER",41.1811666667,-86.8989166667
34586,"Verizon","1104 North 6th Street","Monticello","WHITE","IN",91.4,"TOWER",40.7590277778,-86.7772777778
34587,"Verizon","Newton County","Kentland","NEWTON","IN",77.4,"TOWER",40.7956388889,-87.4345277778
38892,"Verizon","712 IN ST HWY 250","Fairview","SWITZERLAND","IN",90.8,"TOWER",38.8725,-85.0916666667
589,"AT&T","24401 Boone County Line Rd.  (101167)","SHERIDAN","HAMILTON","IN",63.7,"GTOWER",40.1414166667,-86.2412777778
588,"AT&T","23933 STATE RD 37 NORTH (58912)","NOBLESVILLE","HAMILTON","IN",59.4,"LTOWER",40.1357777778,-85.9267222222
